0.125,sharp,piercing,penetrative,penetrating,knifelike,keen,incisive,discriminating,acute
0.375,discerning,apprehensive
0.625,insightful
0.5,observing,observant
-0.125,sharp-sighted,sharp-eyed,quick-sighted
0.375,understanding
-0.125,unperceptive,unperceiving
-0.75,blind
0.625,perceptible
0.625,noticeable,detectable
0.625,discernible
0.125,palpable
0.5,perceivable
0.5,recognizable
0.5,sensible
-0.375,unperceivable,imperceptible
-0.375,impalpable
-0.5,incognoscible,incognizable
0.5,undetectable,insensible,indiscernible
0.25,subliminal
-0.25,unobservable
0.5,perfect
-0.375,clean
0.625,clear
0.625,cold
0.625,consummate,complete
0.5,mastered,down_pat,down
0.375,errorless
-0.625,impeccable,immaculate,faultless
-0.375,unflawed,flawless
0.75,ideal
0.875,idealized,idealised
0.875,idyllic
0.25,mint
0.625,perfectible
0.125,pluperfect
-0.5,undefiled,uncorrupted
-0.625,imperfect
0.25,flawed,blemished
-0.125,broken
-0.375,corrupted,corrupt
0.5,faulty,defective
0.625,imperfectible
-0.625,irregular
-0.375,perishable
0.625,biodegradable
-0.375,spoilable,putrescible,putrefiable,decayable
-0.375,imperishable
-0.625,imputrescible
-0.625,permanent,lasting
0.375,imperishable,enduring,abiding
0.25,unending,unceasing,perpetual,everlasting,eternal,eonian,ageless,aeonian
-0.75,standing
0.375,temporary,impermanent
0.125,acting
-0.25,evanescent
0.5,fly-by-night
0.125,makeshift,jury-rigged,improvised
-0.5,temporal
-0.125,persistent,lasting
0.5,reversible
0.5,correctable
0.625,rechargeable
-0.5,irreversible
-0.625,permanent
0.375,two-sided,reversible
-0.125,double-faced
-0.625,one-sided,nonreversible
0.5,revokable,revocable
0.5,voidable,rescindable
0.625,reversible
-0.75,irrevokable,irrevocable
-0.25,impermissible
-0.375,unmentionable
-0.125,untouchable
-0.375,admissible
-0.125,admittible,admittable
0.375,permissible
-0.75,inadmissible
-0.25,impermissible
-0.125,permissive
0.25,soft2,lenient,indulgent
-0.625,unpermissive
0.125,bailable
-0.25,preventive,preventative
-0.25,deterrent
0.625,thwarting,frustrative,frustrating
-0.375,precautionary,precautional
0.125,preclusive,obviating
-0.125,prohibitory,prohibitive
-0.75,perplexed
-0.5,puzzled,nonplussed,nonplused,at_a_loss
-0.5,mixed-up,mazed,lost,confused,confounded,bewildered,bemused,befuddled,baffled,at_sea
-0.125,quizzical,questioning
-0.75,unperplexed
-0.5,unconfused,unbaffled
0.625,ad_hominem
-0.125,face-to-face
-0.625,impersonal
-0.125,nonpersonal
0.25,compelling
-0.25,warning,monitory,exemplary,cautionary,admonitory
-0.625,discouraging
-0.75,impenetrable
-0.125,porous
-0.125,semipermeable
-0.125,retentive
-0.625,impervious,imperviable
0.125,fast
-0.25,acid-fast
0.125,greaseproof
-0.75,mothproof,moth-resistant
-0.125,proof
-0.5,resistant
-0.5,corrosion-resistant
-0.75,rot-resistant
0.125,runproof,run-resistant,ladder-proof
-0.75,soundproof
0.625,puncturable
-0.625,punctureless
0.625,self-sealing
0.5,hallucinogenic
-0.375,mind-altering
0.375,mind-expanding
0.5,mind-blowing,mind-bending
-0.125,psychedelic
-0.75,nonpsychoactive
0.125,sensual,fleshly,carnal,animal
0.375,material
0.125,physiological,physiologic
0.625,somatogenic,somatogenetic
0.125,mental
0.5,rational,noetic,intellectual
0.375,psychical,psychic
-0.25,psychogenic
-0.375,psychological
0.375,monotheistic
0.375,polytheistic
0.625,pious
0.625,worshipful,reverent,godly
0.625,self-righteous,sanctimonious,pietistical,pietistic,pharisaical,pharisaic,holier-than-thou
0.375,prayerful
-0.25,impious
-0.625,irreverent,godless
0.25,churchgoing
0.5,god-fearing,devout
0.375,interfaith
-0.375,irreligious
-0.125,unbelieving,atheistical,atheistic
-0.625,pagan,heathenish,heathen,ethnic
-0.625,nonchurchgoing,lapsed
0.625,placable
0.625,conciliable,appeasable
-0.25,mitigable
0.11200000000000004,implacable
-0.75,unrelenting,unforgiving,unappeasable,stern,relentless,inexorable,grim
-0.5,unmitigable
-0.125,unpatterned,plain
-0.125,banded
-0.25,black-marked
0.5,splotched,blotchy,blotched
-0.25,brownish-speckled,brown-speckled
0.125,brownish-striped,brown-striped
0.125,dark-spotted
0.125,flowered,floral
-0.125,lentiginous,lentiginose,freckled
0.125,marbleized,marbleised,marbled
0.125,maroon-spotted
0.125,pinstriped
0.375,purple-veined
0.125,purple-spotted
0.125,reddish-striped,red-striped,red-streaked
-0.125,ringed
-0.125,sprigged
0.125,streaky,streaked
-0.125,tessellated
0.125,tiger-striped
0.375,venose,veinlike,veined
0.25,violet-streaked
0.375,white-blotched
0.125,white-streaked
-0.125,yellow-banded
-0.125,yellow-marked
-0.125,yellow-spotted
0.125,yellow-striped
-0.25,plain
-0.125,stern,stark,severe,austere
-0.375,simple,mere,bare
0.5,chaste
-0.5,dry
-0.25,dry
0.25,featureless
0.625,homely
0.125,unelaborate,inelaborate
-0.25,literal
-0.375,simple
-0.375,fancy
-0.125,florid,flamboyant,aureate
-0.125,churrigueresque,churrigueresco,baroque
0.25,fussy,busy
-0.25,dressy
-0.125,crackle
-0.25,damascene
0.625,luxuriant,elaborate
0.25,fanciful
-0.125,lacy,lacelike
-0.125,puffed,puff
-0.625,rococo
0.625,contrived
-0.25,unplanned
0.125,chance,casual
-0.625,casual
-0.5,unpremeditated
0.375,studied
-0.75,unstudied,uncontrived
-0.125,candid
0.5,plausible
0.625,arguable
-0.25,slick,pat,glib
-0.125,implausible
-0.5,unlikely,unconvincing,unbelievable,improbable
0.5,pleasant
0.625,beautiful
0.334,dulcet
0.25,pleasurable,gratifying,enjoyable
0.125,grateful
0.5,idyllic
-0.5,unpleasant
-0.625,vitriolic,virulent,sulphurous,sulfurous,caustic,blistering,bitter,acrid,acid,acerbic,acerb
-0.5,hellish,god-awful,beastly
0.125,grim,forbidding,dour
-0.5,dreadful
-0.75,mortifying,embarrassing
-0.625,rough3,harsh
-0.75,harsh
-0.75,hot
-0.875,sore,painful,afflictive
-0.375,repellent,repellant,rebarbative
-0.625,tart,sharp-worded,sharp
-0.875,ungrateful
-0.75,unhappy
0.625,pleased
-0.125,entertained,diverted,amused
0.375,encouraged,bucked_up
0.125,chuffed
0.25,delighted
0.5,gratified
-0.625,displeased
-0.625,stung,steamed,roiled,riled,pissed_off,pissed,peeved,nettled,miffed,irritated,annoyed
0.25,tired_of,sick_of,sick,fed_up,disgusted
-0.125,frowning
-0.25,pained,offended
0.375,pleasing
0.875,admirable
0.875,charming
0.75,delightful,delicious
0.375,easy
0.75,fabulous,fab
0.625,good
0.625,sweet,gratifying
0.625,ingratiating
0.875,sweet
-0.25,displeasing
-0.75,upsetting,disconcerting
-0.75,vexing,maddening,infuriating,exasperating
-0.75,off-putting
0.125,spinous,acanthous,acanthoid
0.125,barrelled,barreled
0.125,peaked
0.125,pyramidical,pyramidic,pyramidal
-0.125,spikelike
-0.5,unpointed,pointless
0.25,polished
0.25,shiny,shining,lustrous,burnished,bright
0.75,finished
-0.5,unpolished
-0.75,raw
-0.375,rough
-0.5,unburnished
0.25,politic
0.5,sagacious
-0.5,impolitic
-0.75,unwise,inexpedient
-0.125,semipolitical
0.25,unpolitical,apolitical
0.5,ponderable
0.375,assessable
-0.875,imponderable
0.125,popular
0.125,best-selling
0.125,favourite,favorite
0.625,hot
0.25,less-traveled
-0.375,anti
0.625,positive
0.625,optimistic,affirmative
0.875,constructive
-0.875,negative
-0.5,counter,antagonistic
-0.375,perverse
-0.625,neutral
0.5,neutralized,neutralised
-0.625,viewless
0.25,nonnegative
0.5,positive
-0.125,minus
-0.25,negative
0.625,positive
-0.625,negative,disconfirming
-0.375,gram-negative
0.5,possible
0.25,realizable,manageable,doable,achievable,accomplishable
0.625,assertable,affirmable
0.5,come-at-able,attainable
-0.625,contingent
0.375,workable,viable,practicable,feasible,executable
0.5,mathematical
-0.75,impossible
-0.75,unworkable,unfeasible,infeasible,impracticable
-0.875,out
-0.625,unrealizable,undoable,unattainable,unachievable
0.25,strong,stiff,potent
0.25,equipotent
-0.25,impotent
-0.125,unable,ineffectual,ineffective
-0.375,impuissant
-0.5,impotent
0.25,powerful
0.125,omnipotent,almighty,all-powerful
0.25,coercive
0.375,mighty
-0.125,muscular
0.125,strong,potent
0.125,puissant
0.125,regent
0.125,ruling,reigning,regnant
-0.125,powerless
-0.375,nerveless,feeble
-0.5,incapacitated,helpless
-0.375,weak
0.5,high-powered
-0.625,unpowered
0.5,high-tension
0.25,low-voltage,low-tension
0.125,influential
-0.125,important,authoritative
0.5,prestigious
-0.125,uninfluential
-0.625,soil-building
-0.125,unplanted
-0.625,uncropped
-0.375,plowed,ploughed
-0.125,tilled
0.25,unplowed,unploughed,unbroken
-0.625,untilled
-0.5,uncultivatable,uncultivable
-0.625,unpotted
0.125,practical
0.25,applicatory,applicative
0.125,functional
0.25,pragmatical,pragmatic,matter-of-fact
0.125,unimaginative
-0.625,impractical
0.25,softheaded,screwball,half-baked,crazy
-0.5,meshuggener,meshuggeneh,meshugge,meshugga,meshuga
-0.375,wild-eyed,romantic,quixotic
-0.75,unfunctional
0.125,unwieldy
0.75,precise
0.625,dead
0.625,fine
0.5,hairsplitting,finespun
0.75,punctilious,meticulous
0.75,microscopic
0.75,skillful,nice
0.5,on_the_nose,on_the_button
0.5,very
-0.25,imprecise
-0.125,general
-0.25,advanced
-0.375,retarded
0.25,slow-witted,half-witted,feebleminded,backward
0.125,imbecilic,imbecile,idiotic
0.125,moronic
-0.875,cretinous
-0.75,delayed
0.125,simple-minded,simple,dim-witted
0.25,foreseeable
-0.625,unpredictable
0.125,aleatory
0.625,freakish,capricious
-0.5,unforeseeable
0.125,premeditated
-0.25,unpremeditated
0.125,impulsive
0.625,prepared
0.125,embattled
0.25,fitted_out,equipped
0.125,oven-ready
0.375,precooked
0.125,up
-0.375,unprepared
-0.5,unrehearsed,offhanded,offhand,off-the-cuff,impromptu,extempore,extemporary,extemporaneous,ad-lib
-0.375,over-the-counter,nonprescription
-0.25,existing
-0.375,naturally_occurring
-0.5,absent
-0.375,introuvable
-0.25,truant,awol
0.5,flaunty
0.5,splashy,showy,flamboyant
-0.125,unpretentious,unpretending,unostentatious
-0.625,restrained,quiet
0.25,pretentious
-0.25,arty
0.25,arty-crafty,artsy-craftsy
-0.5,portentous,pontifical,pompous,overblown,grandiloquent
0.5,la-di-da,hoity-toity,highfaluting,highfalutin,hifalutin,grandiose
0.125,inflated,high-sounding,high-flown
-0.25,jumped-up
-0.25,sententious
-0.125,unpretentious
-0.375,honest
0.625,modest
-0.25,unpompous
0.375,primary
0.5,capital
-0.5,original
0.125,special,particular
-0.75,secondary
0.125,substitute,alternative,alternate
-0.625,indirect
-0.375,secondhand
0.25,standby
-0.125,thirdhand
0.375,utility,substitute
-0.375,vicarious
0.125,primary,elementary,elemental
0.25,incidental,incident
0.625,omissible
-0.125,peripheral
-0.25,secondary
-0.125,private
0.125,sequestered,secluded,reclusive,cloistered
0.25,close
-0.625,closed-door
0.125,confidential
-0.125,insular
-0.75,nonpublic
0.625,toffee-nosed
-0.125,public
0.375,in_the_public_eye
0.5,unrestricted,unexclusive
0.375,selective
0.75,privileged
0.375,sweetheart
-0.375,underprivileged
-0.375,disadvantaged,deprived
-0.375,underclass
0.625,productive
0.25,amentiferous,amentaceous
0.625,tillable,cultivatable,cultivable,arable
0.75,prolific,fertile,fecund
0.25,nut-bearing
0.625,rich
-0.625,unproductive
-0.5,vain,sleeveless,futile,fruitless,bootless
-0.25,dry
0.125,nonproductive
-0.125,consumptive
0.625,duplicatable,duplicable
-0.5,unreproducible,irreproducible
-0.25,inimitable
0.5,unrepeatable
0.125,paid,nonrecreational
0.625,professed
-0.625,nonprofessional
-0.75,lay
-0.625,unprofessional
0.25,unskilled,inexpert,amateurish,amateur
0.25,profitable
0.75,juicy,fat
0.5,paying,paid,gainful
0.5,economic
0.75,remunerative,moneymaking,lucrative
-0.625,unprofitable
-0.75,idle,dead
-0.625,lean
-0.25,marginal
-0.75,unremunerative
0.625,profound
0.25,deep
0.25,thoughtful
-0.5,superficial
0.375,sciolistic,dilettantish,dilettanteish,dilettante
-0.5,facile
0.125,glib
-0.125,sounding,looking
0.5,shallow
0.125,skin-deep
-0.125,prognathous,prognathic,hypognathous
0.375,lantern-jawed
0.625,progressive
0.5,modern,innovative,forward-looking,advanced
0.375,modernized,modernised
-0.25,retrogressive,retrograde
-0.625,unmodernized,unmodernised
0.625,pronounceable
0.125,trilled,rolling,rolled
-0.5,unpronounceable
0.75,proper
0.625,seemly,decorous,decent,comme_il_faut,comely,becoming
0.625,right,correct
0.625,right0,correct
0.5,fitting
0.75,halal
0.75,kosher
0.625,victorian,tight-laced,straitlaced,strait-laced,straightlaced,straight-laced,square-toed,puritanical,prudish,prissy,prim,priggish
-0.625,improper
-0.625,untoward,unseemly,uncomely,unbecoming,indecorous,indecent
-0.75,out-of-the-way
-0.75,wrong,incorrect
-0.125,prophetical,prophetic
-0.125,revelatory,apocalyptical,apocalyptic
-0.125,second-sighted,precognitive,clairvoyant
0.25,portentous,foreboding,fateful
-0.5,premonitory,precursory
0.5,unpredictive
-0.25,potential,likely
0.25,future
-0.75,protected
0.125,fortified,bastioned
0.125,battlemented
0.5,burglarproof
-0.625,shielded
0.125,snug
-0.125,stormproof
0.125,weatherproof
-0.375,unprotected
-0.75,open,exposed
-0.75,naked,defenseless
0.125,protective
-0.334,prophylactic,cautionary
0.5,prophylactic,contraceptive,antifertility
0.25,tutelary,tutelar,custodial
-0.125,evasive
-0.125,overprotective
-0.75,protecting
0.25,safety-related
-0.375,unprotective
0.125,proud
0.125,self-important,chesty,arrogant
-0.125,beaming
-0.5,vainglorious,swelled,big
-0.625,uppish,too_big_for_one's_breeches,stuck-up,snotty,snot-nosed,snooty,persnickety,bigheaded
-0.25,self-aggrandizing,self-aggrandising,crowing,cock-a-hoop,braggy,bragging,braggart,boastful,big
0.875,self-respecting,self-respectful,dignified
0.375,swaggering,supercilious,sniffy,prideful,overbearing,lordly,imperious,haughty,disdainful
-0.75,vain,swollen-headed,swollen,self-conceited,egotistical,egotistic,conceited
-0.125,house-proud
-0.25,overproud
0.125,proud_of,pleased
-0.625,purse-proud
-0.125,humble
-0.375,low,humiliated,humbled,crushed,broken
0.75,modest,mild,meek
0.25,established
0.625,well-tried,tried,tested
0.25,verified
0.125,unproven,unproved
-0.125,unverified
0.25,thrifty,careful
0.25,prospicient,longsighted,long,foresightful,foresighted,farsighted,farseeing
0.25,forethoughtful
-0.5,improvident
-0.375,unforesightful,shortsighted,short,myopic
-0.375,thriftless
-0.125,unforethoughtful
0.375,provocative
-0.5,provoking,agitative,agitating
0.5,intriguing,challenging
0.625,charged
0.25,seditious,rabble-rousing,instigative,inflammatory,incitive,incendiary
0.125,unprovoking,unprovocative
0.625,disarming
-0.375,noninflammatory
0.625,prudent
0.25,discreet,circumspect
0.625,wise,judicious,heady
0.5,provident
0.5,prudential
-0.375,imprudent
-0.5,shortsighted,improvident,ill-judged,ill-considered
-0.125,injudicious
0.25,rash
-0.125,tardy,late,belated
-0.125,nighted,benighted
-0.5,punished
-0.5,tarred-and-feathered
-0.25,unpunished
-0.625,undisciplined,uncorrected
-0.25,punitory,punitive
0.25,correctional
0.125,vindicatory,retributory,retributive,retaliatory,relatiative
-0.25,rehabilitative
-0.25,full-blooded,full-blood,blooded
-0.125,bigeneric
-0.625,underbred
0.5,pure
0.25,undefiled,immaculate
0.625,white
0.625,impure
0.375,maculate,defiled
0.25,pure
-0.625,axenic
0.25,fresh0,clean
0.375,unclouded,light0,clear,clean
0.125,fine
-0.875,unmixed,unmingled,sheer,plain
0.125,pristine
0.375,sublimate
-0.75,unadulterated
-0.25,unalloyed
-0.375,virginal
-0.375,impure
-0.125,debased,adulterated,adulterate
-0.625,alloyed
-0.375,polluted,contaminated
-0.5,muddy,muddied,dirty,dingy
-0.125,unpurified
0.25,contaminated
0.25,mercury-contaminated
-0.5,uncontaminated
0.125,purposeful
-0.5,earnest,businesslike
-0.25,purposeless
0.375,undirected,rudderless,planless,directionless,aimless,afloat,adrift
0.5,desultory
0.625,well-qualified
-0.625,unqualified
-0.375,quack
0.25,disciplined
0.375,drilled
-0.375,untrained
0.25,primitive,naive
-0.625,undisciplined
0.25,qualified
0.375,conditional
-0.125,weasel-worded,hedged
-0.75,modified,limited
-0.5,unconditional,flat,categorical,categoric
0.5,clear2,clean
-0.125,cool
-0.375,unlimited,straight-out,outright
0.5,qualitative
-0.25,duodecimal
0.625,quantifiable
-0.25,supposed,so-called,alleged
0.125,apocryphal
-0.125,in_question,dubitable,dubious,doubtful
-0.25,equivocal
-0.5,suspicious,suspect,shady,funny,fishy
-0.25,unquestionable
0.25,acknowledged
0.375,indubitable,beyond_doubt
-0.625,for_sure
-0.75,unimpeachable
0.25,quiet
-0.25,still,soundless,silent
0.25,stilly
-0.5,vociferous,strident,clamorous,clamant,blatant
-0.25,uproarious,rip-roaring,rackety
0.125,swishy
-0.125,thundering
0.375,restful,reposeful,relaxing
0.375,slumbrous,slumberous
-0.75,uneasy,restless
-0.5,quiet
-0.25,quiescent
0.375,untroubled
-0.75,unquiet
-0.75,turbulent,tumultuous,troubled,riotous,disruptive
-0.75,squally,squalling
0.125,random
-0.25,nonrandom
0.5,purposive
0.375,rational
0.75,lucid,logical,coherent
0.25,thinking,reasoning,intelligent
0.5,sane,reasonable
-0.375,irrational
-0.5,unreasoning,blind
-0.625,reasonless
-0.25,nonrational
0.625,superstitious
0.375,emotional
0.125,intellectual,cerebral
0.125,multiracial
-0.375,racist
0.375,oxidizable
0.625,unstable
-0.625,inactive
0.25,neutral,inert,indifferent
-0.125,noble
-0.25,stable
0.125,at_the_ready
0.375,set,primed,fit
0.25,prompt
0.625,ripe
0.25,waiting,ready_and_waiting
-0.375,unready
-0.75,flat-footed
0.125,actual
0.5,factual,actual
-0.625,unreal
-0.375,dreamed
-0.5,trompe-l'oeil,eye-deceiving
-0.625,legendary,fabled
-0.25,mythological,mythologic,mythical,mythic,fabulous
-0.75,notional,imaginary,fanciful
-0.625,fantastical,fantastic
-0.5,hallucinatory
-0.5,illusionary,illusional
0.125,illusory,illusive
-0.125,pretend,make-believe
0.125,real
0.375,proper
-0.125,unreal
-0.625,delusory,deceptive
0.125,surreal,dreamlike
-0.25,phantom
0.375,earthy,down-to-earth
0.625,vivid,pictorial,lifelike,graphic
0.625,living
0.375,veridical,real
0.5,virtual,practical
-0.75,unrealistic
-0.375,chimerical
-0.625,false,delusive
-0.25,surrealistic,surreal,phantasmagorical,phantasmagoric
0.5,sensible,reasonable
0.625,commonsensical,commonsensible,commonsense
0.75,sound,levelheaded,level-headed,intelligent,healthy
-0.25,counterintuitive
-0.5,untenable,indefensible
-0.5,senseless,reasonless,mindless
-0.125,unwarranted,unjustified,undue
-0.125,bilateral
-0.125,trilateral
-0.125,correlative
0.25,interactive,interactional
-0.125,nonreciprocal
-0.25,nonreciprocating
-0.625,unrequited,unreciprocated,unanswered
0.5,refined
0.625,polite,genteel,cultured,cultivated,civilized,civilised
0.25,couth
0.75,twee,prim,niminy-piminy,mincing,dainty
0.625,suave,debonnaire,debonaire,debonair
0.75,gentlemanly,gentlemanlike
0.75,ladylike
0.625,superfine,overrefined
0.75,well-mannered,well-bred
-0.375,swinish,oafish,neanderthal,neandertal,loutish,boorish
-0.375,crass
-0.125,yokelish,underbred,rude,lowbred,ill-bred,bounderish
-0.125,low
-0.375,robust
-0.5,rough-spoken
-0.75,ungentlemanly,ungentlemanlike
0.375,unladylike
-0.75,unprocessed
-0.375,unvulcanized,unvulcanised
-0.25,refined,processed
-0.75,unrefined,unprocessed,crude
-0.125,activated
-0.25,doped
-0.25,proofed
-0.75,untreated
-0.75,raw
-0.25,oiled
-0.125,unoiled
-0.125,treated
-0.375,bound,bandaged
0.125,dosed
-0.875,untreated
0.5,recoverable
0.5,retrievable
-0.5,unrecoverable,irrecoverable
-0.625,unretrievable,irretrievable
-0.5,lost
-0.125,regenerate
-0.25,reborn,converted,born-again
0.25,reformed
-0.625,unregenerated,unregenerate
0.125,impenitent
-0.125,unpersuaded,unconverted
-0.125,unregistered
-0.625,unlisted
-0.625,unregistered
0.25,prescribed,official
-0.125,uniform
-0.125,weak
0.375,well-ordered
-0.5,irregular
-0.625,crooked,asymmetrical
-0.75,unlawful,unconventional,improper
-0.5,strong
-0.625,unregulated
-0.625,irremediable
0.25,rentable
-0.125,unrentable
0.625,reparable,rectifiable
0.625,maintainable
-0.5,irreparable
-0.5,unrepeatable,unquotable
-0.25,repetitive,repetitious
-0.25,reiterative,iterative
-0.125,nonrepetitive
0.625,printable
0.5,unprintable
-0.5,unrequested
-0.625,unsolicited,unasked
-0.5,unrimed,unrhymed,rimeless,rhymeless
0.25,unvarying,uniform
0.25,multiform
0.125,polymorphous,polymorphic
-0.25,cyclic
0.125,triennial
-0.5,noncyclic
-0.5,nonoscillatory
-0.375,standing
-0.625,irregular
0.25,unrelated
-0.5,unconnected
0.125,connate,cognate
0.25,unrelated
0.125,orthogonal
0.5,applicable
0.5,germane
0.375,pertinent
-0.625,irrelevant
0.125,tangential,digressive
-0.625,orthogonal,impertinent,immaterial,extraneous
-0.75,unsuitable,inapplicable
-0.5,moot
0.625,mindful,aware
0.375,heedful,careful
-0.625,unmindful,mindless,forgetful
-0.5,amnesic,amnesiac
0.5,replaceable
0.5,standardized,standardised,similar,interchangeable,exchangeable
-0.75,unreplaceable,irreplaceable
0.5,depictive,delineative
0.625,mimetic
-0.25,realistic,naturalistic
0.375,hieratic
-0.625,semiabstract
-0.625,unsymbolic,nonrepresentative
0.875,reputable
0.75,prestigious,honored,esteemed
1.0,respectable,honorable,good,estimable
0.5,redoubtable
0.875,well-thought-of,respected
0.125,disreputable
-0.375,discreditable
-0.125,discredited,damaged
-0.875,notorious,infamous,ill-famed
0.375,shady,louche
-0.625,squalid,sordid,sleazy,seedy,seamy
0.25,receptive,open
0.25,acceptive,acceptant
0.25,admissive
-0.75,assimilative
0.125,hospitable
-0.125,unreceptive
-0.75,unsympathetic,closed
0.625,reconcilable
0.625,harmonizable
0.5,resolvable
-0.5,unreconcilable,irreconcilable
-0.75,hostile
-0.625,inconsistent
0.25,reserved
0.25,upstage,distant,aloof
0.875,diffident
-0.25,withdrawn,indrawn
-0.5,unreserved
-0.125,unreserved
-0.625,unbooked
0.5,resistible
-0.625,resistless,irresistible
0.625,resolute
0.25,determined
-0.125,do-or-die,desperate
0.25,unwavering,unshakable,unfaltering,unbendable,stiff,steady,steadfast,firm
0.125,foursquare
0.25,hell-bent
0.125,spartan
0.625,stout,stalwart
0.625,unshaken,undismayed,undaunted
-0.25,infirm
-0.375,unstable
0.375,wavering,vacillating,vacillant
0.5,respectable
0.875,nice,decent
0.375,presentable
0.5,unrespectable
0.625,respectful
0.5,regardful,deferential,deferent
0.375,honorific
0.125,disrespectful
-0.625,scornful,insulting,disdainful,contemptuous
-0.25,contumelious
-0.625,taunting,mocking,jeering,gibelike,derisive
-0.125,undutiful,impious
-0.25,snotty-nosed,insolent,impudent,flip
0.25,undeferential
0.625,responsible
0.875,answerable
-0.375,amenable
0.375,liable
0.5,irresponsible
0.5,slaphappy,harum-scarum,happy-go-lucky,freewheeling,devil-may-care,carefree
-0.375,do-nothing
-0.25,feckless
-0.375,loose0,idle
-0.25,trigger-happy
0.375,unaccountable
0.125,unreliable
0.25,responsive
-0.25,respondent,answering
-0.75,unresponsive
-0.25,refractory
-0.375,close
0.25,subdued,low-keyed,low-key
-0.75,unexpansive
-0.625,unrestrained
-0.25,overweening,exuberant,extravagant,excessive
0.5,freewheeling
-0.625,ungoverned,uncurbed,unchecked,unbridled
-0.75,unlaced,unbuttoned
-0.625,unhindered,unhampered
-0.125,restricted
-0.125,limited,circumscribed
-0.5,closed
-0.625,unrestricted
-0.25,all-weather
-0.125,discretionary
0.5,open
-0.25,open-ended
0.25,sumptuary
-0.25,suppressive
-0.75,unrestrictive
0.625,emancipative
-0.75,nonrestrictive
-0.125,tenacious,retentive,recollective,long
-0.125,unretentive,short,forgetful
-0.25,crisscrossed,crisscross
0.125,weblike,webby,webbed,netted,netlike,lacy
-0.125,meshed
-0.625,nonreticulate
0.5,retractile
0.5,retractable
-0.75,nonretractile,nonretractable
0.375,reflective
0.625,specular,mirrorlike
-0.25,reflecting
-0.625,nonreflective,nonreflecting
0.25,unreflected
0.375,brilliant,bright
0.625,live
0.25,reverberative,reverberating,resounding,resonating,resonant
0.625,vibrant
-0.25,unreverberant,nonresonant
-0.625,anechoic
-0.375,dead
0.25,thudding,dull
0.5,reverent
0.5,worshipful,adoring
-0.125,venerating,reverential,respectful
0.375,irreverent
-0.375,sacrilegious,profane,blasphemous
0.5,disrespectful,awless,aweless
0.25,revived
-0.5,recrudescent
0.5,renewed
0.25,resurgent,renascent
0.25,resuscitated
0.375,revitalized,revitalised
-0.125,unrevived,unrenewed
-0.625,unawakened
0.25,awestruck,awestricken,awed
-0.25,overawed
-0.125,unawed
0.125,awless,aweless
-0.625,counterrevolutionary
0.125,bountied
0.375,rewardful
-0.25,unrewarding
-0.5,ungratifying,unappreciated,thankless
-0.625,profitless
-0.25,turgid,tumid,orotund,large,declamatory,bombastic
0.25,ornate,flowery
-0.25,purple,over-embellished,empurpled
-0.25,forensic
0.125,tall,magniloquent,grandiloquent
-0.125,oratorical
-0.25,prosaic,matter-of-fact
-0.5,rhythmical,rhythmic
-0.375,cadent,cadenced
0.75,danceable
-0.25,jazzy
-0.25,tripping,swingy,swinging,lilting
-0.125,sapphic
-0.125,singsong,intoned,chantlike
-0.25,syncopated
-0.125,throbbing
-0.75,unrhythmical,unrhythmic
-0.5,arrhythmical,arrhythmic
-0.625,nonrhythmic
-0.125,unmeasured
-0.25,riblike
-0.5,ribless
-0.25,wealthy,moneyed,loaded,flush,affluent
0.75,well-to-do,well-situated,well-off,well-heeled,well-fixed,prosperous,easy,comfortable
-0.375,stony-broke,stone-broke,skint,bust,broke
-0.556,poverty-stricken,needy,necessitous,indigent,impoverished,destitute
-0.75,pinched,penurious,penniless,in_straitened_circumstances,impecunious,hard_up
-0.5,moneyless
-0.625,unprovided_for
0.25,rich
-0.5,poor
-0.5,resourceless
0.75,sumptuous,princely,opulent,luxurious,grand,gilded,deluxe
-0.125,plushy,plush,lush,lucullan,lavish
-0.125,poor
-0.75,mean,beggarly
-0.625,slummy
-0.125,monied,moneyed
-0.75,moneyless
0.375,solvent
-0.75,insolvent
0.25,belly-up,bankrupt
-0.125,lean
0.25,rimmed
0.125,red-rimmed
-0.125,rimless
-0.375,handless
0.125,two-handed,ambidextrous
-0.25,equipoised
-0.5,conservative
-0.5,reactionist,reactionary,far-right
-0.25,rightish
0.125,far_left
0.125,leftish
0.125,middle-of-the-road,centrist
0.125,rightmost
-0.125,antler-like
-0.125,hollow-horned
0.125,horny
0.25,right
0.5,honourable,honorable,ethical
-0.625,wrong
-0.875,vicious,reprehensible,deplorable,criminal,condemnable
-0.556,immoral,base
-0.375,mistaken,misguided
0.875,righteous
0.75,upright,just,good
0.5,sound
-0.25,unrighteous
-0.25,wicked,unholy,sinful
-0.375,robust
0.5,chesty,big-chested
0.25,square-shouldered,broad-shouldered,big-shouldered
0.25,sturdy,stout,stalwart,hardy
-0.5,half-hardy
0.125,heavy-armed
0.25,square-built
0.5,vigorous
-0.625,frail
0.25,round,circular
0.125,apple-shaped
0.125,spherical,spheric,orbicular,globular,globose,global,ball-shaped
0.125,barrel-shaped
0.25,capitate
0.125,coccoid
0.125,cumuliform
0.25,disklike,disk-shaped,discoidal,discoid,disclike,disc-shaped
0.25,moonlike,moon-round
0.25,nutlike
-0.25,pancake-like
0.125,pear-shaped
0.125,pinwheel-shaped
0.125,ringlike
0.125,wheel-like
